,beer_id,Beer name_x,Brewery,Style,ABV,Score,Brewery_Name,Brewery_City,Brewery_Country,Availability,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,Beer + Brewery,Beer name_y
1204,14680,Brick & Beam IPA,Yaletown Brewing Co.,English India Pale Ale (IPA),0.0,82.0,Yaletown Brewing Co.,British Columbia,Canada,Year-round,0.08858858,0.04401108,0.15697503,0.2510688,0.16000609,0.19156666,0.23784713,0.21543151,0.023030518,0.047012586,0.0094804065,0.032549098,0.07550918,0.060871985,0.2550386,0.09106547,0.07815845,0.19093406,0.20099105,0.059890077,0.2139561,0.1425221,0.07448049,0.21009071,0.20212133,0.17547436,0.11065392,0.06174046,0.08384791,0.19702007,0.22963244,0.13760486,0.13041939,0.15741798,0.116910316,0.21763596,0.04019715,0.05927539,0.03280713,0.0846422,0.096308455,0.037353847,0.12240425,0.0631809,0.07825934,0.039020125,0.18688197,0.069237515,0.11836343,0.1893943,Brick & Beam IPA - Yaletown Brewing Co.,Brick & Beam IPA
1205,44317,IPA,Red Collar Brewing Co.,English India Pale Ale (IPA),6.25,83.0,Red Collar Brewing Co.,British Columbia,Canada,Year-round,0.20173092,0.19285168,0.13235286,0.20355944,0.117049776,0.081589125,0.15466323,0.124462605,0.060642235,0.14722803,0.041277654,0.047671597,0.07210952,0.22389506,0.1994139,0.08841262,0.057403613,0.18765369,0.14988767,0.07324224,0.09713719,0.10701711,0.1472388,0.1543212,0.17436916,0.09708067,0.04548475,0.20807259,0.12030018,0.22713818,0.06468236,0.19658886,0.05485985,0.06941329,0.105482064,0.17298628,0.22425793,0.13577162,0.091734014,0.21641889,0.1803086,0.03993622,0.11359351,0.11746809,0.110555746,0.14529376,0.081476964,0.15981211,0.13188852,0.1666385,IPA - Red Collar Brewing Co.,IPA
1206,75767,Russell IP'eh!,Russell Brewing Company,English India Pale Ale (IPA),6.5,83.0,Russell Brewing Company,British Columbia,Canada,Rotating,0.14246307,0.023235342,0.19365795,0.078317404,0.20364584,0.16165757,0.027035506,0.013119074,0.02568137,0.058833335,0.20170657,0.22448899,0.15427057,0.16535103,0.1074416,0.18911503,0.23991342,0.0890797,0.050549265,0.16004208,0.11469476,0.13066627,0.24952817,0.18750079,0.035943337,0.14088781,0.059670478,0.0439842,0.09230825,0.042182982,0.07308981,0.024048787,0.19742592,0.089914404,0.1059191,0.12604399,0.14507082,0.22981472,0.18664774,0.043977562,0.00803465,0.1183555,0.08645279,0.21798901,0.23623985,0.20676889,0.05378163,0.09881313,0.10168982,0.18378013,Russell IP'eh! - Russell Brewing Company,Russell IP'eh!
1207,25193,Devil's Elbow IPA,Howe Sound Inn & Brewing Company,English India Pale Ale (IPA),6.0,86.0,Howe Sound Inn & Brewing Company,British Columbia,Canada,Year-round,0.1421962,0.19523911,0.07153562,0.16335143,0.18087143,0.21046166,0.09286613,0.11817938,0.03181558,0.17911053,0.19312248,0.22472094,0.011518729,0.04836476,0.08827097,0.04793641,0.24310714,0.051166616,0.2019425,0.21408617,0.12630226,0.21852013,0.033355486,0.02210684,0.16857055,0.011008346,0.08563374,0.21875654,0.09541998,0.21505441,0.21771221,0.12773588,0.08944057,0.108012214,0.18193705,0.066282555,0.18138294,0.19887997,0.09583289,0.1958414,0.04728651,0.18910171,0.16462281,0.037730213,-0.000528683,0.01056088,0.048259214,0.1109333,0.015563425,0.04148259,Devil's Elbow IPA - Howe Sound Inn & Brewing Company,Devil's Elbow IPA
1208,29245,Electric Unicorn White IPA,Phillips Brewing Company,Belgian IPA,6.5,86.0,Phillips Brewing Company,British Columbia,Canada,Rotating,0.21495375,0.0524296,0.18963884,0.21078855,0.22759089,0.1420168,0.09502771,0.040357478,0.15383019,0.19290566,0.1372427,0.14097323,0.22143756,0.17857002,0.06448827,0.05762091,0.18001875,0.029546667,0.047739822,0.1238686,0.205503,0.2073199,0.051462226,0.09622868,0.07205448,0.19471554,0.07238342,0.12960534,0.08443232,0.03173609,0.08370113,0.17496084,0.0780219,0.14679155,0.19172195,0.20579603,0.0821573,0.14483048,0.06439914,0.085140675,0.16971786,0.17670144,0.15746264,0.03580202,0.14976859,0.21835202,0.1271859,0.10054284,0.035162326,0.1073324,Electric Unicorn White IPA - Phillips Brewing Company,Electric Unicorn White IPA
1209,73306,Red Racer Pumpkin Ale,Central City Brewers + Distillers,Pumpkin Beer,5.0,85.0,Central City Brewers + Distillers,British Columbia,Canada,Fall,0.15461935,0.13706808,0.10564139,0.17233616,0.10934699,0.20657708,0.09374237,0.06534369,0.18975696,0.16091365,0.13903974,0.1250803,0.1785827,0.13713628,0.07027347,0.22216524,0.016730068,0.010652705,0.23316294,0.21046928,0.19959672,0.11394275,0.08227575,0.19370106,0.17256664,0.17442718,0.039462805,0.107176624,0.24080402,0.23218516,0.045007188,0.21402672,0.16912852,0.123166665,0.035486095,0.08263324,0.13218695,0.15006496,0.1681593,0.06032031,0.14438976,0.0136745395,0.055700544,0.035467952,0.15007791,0.12813601,0.07909077,0.15126048,0.018299108,0.012702922,Red Racer Pumpkin Ale - Central City Brewers + Distillers,Red Racer Pumpkin Ale
1210,74895,Rocket Man Interstellar ESB,Dead Frog Brewing,English Extra Special / Strong Bitter (ESB),6.5,82.0,Dead Frog Brewing,British Columbia,Canada,Year-round,0.11359733,0.11110386,0.16315804,0.08725759,0.10632325,0.040122703,0.19266067,0.22472455,0.12954265,0.0628795,0.16348852,0.093656614,0.1373345,0.21912897,0.075543836,0.0677036,0.124713786,0.10766109,0.2141461,0.06792009,0.08216092,0.14300805,0.16988473,0.07619723,0.12858933,0.06922917,0.07572919,0.17773286,0.08995524,0.20080793,0.20681602,0.14219263,0.09365124,0.15340485,0.083395556,0.15320534,0.11701666,0.21173362,0.10102979,0.20109563,0.10344456,0.21869542,0.059932135,0.083936386,0.23953573,0.13261078,0.12280892,0.09016547,0.21157765,0.114145495,Rocket Man Interstellar ESB - Dead Frog Brewing,Rocket Man Interstellar ESB
1211,81695,Smouldering Smoked Porter,Moody Ales,Smoke Porter,6.9,85.1754072225242,Moody Ales,British Columbia,Canada,Rotating,0.11031911,0.23610185,0.06602845,0.12691802,0.08804425,0.23094685,0.20218307,0.1793969,0.20295756,0.07827316,0.17301005,0.06433819,0.2045805,0.16058882,0.106058024,0.051097374,0.071630254,0.012846537,0.20895107,0.19531402,0.010623341,0.06830029,0.06406591,0.14206977,0.1937837,0.114563875,0.16998549,0.10153956,0.18892796,0.03366121,0.18158779,0.07201738,0.19811204,0.024118755,0.005974459,0.050638136,0.14908092,0.1725374,0.08467445,0.027380364,0.21535912,0.09741902,0.16724536,0.21197377,0.09502337,0.2184466,0.19785354,0.05461265,0.05101294,0.03065922,Smouldering Smoked Porter - Moody Ales,Smouldering Smoked Porter
1212,41492,Holy Willie’s Robust Porter,Victoria Caledonian Brewery & Distillery,Robust Porter ,6.5,85.1754072225242,Victoria Caledonian Brewery & Distillery,British Columbia,Canada,Year-round,0.09462229,0.078397326,0.03147762,0.0874412,0.1696366,0.1652955,0.11569679,0.07271093,0.13384953,0.035772815,0.08003023,-0.0065256916,0.020943925,0.21391113,0.19211511,0.005639793,0.08506782,0.16216393,-0.0054920507,0.048813824,0.26493442,-0.004114963,0.017785009,0.13514529,0.20891206,0.119471125,0.16994695,0.14669801,0.21702412,0.056755826,0.033659723,0.16854498,0.12080421,0.18214974,0.17844474,0.20127583,0.059179742,0.12347264,0.045205105,0.10429174,0.13198927,0.037856665,0.1584042,0.2521146,0.24953869,0.14894918,0.20700522,0.1861617,0.1749523,0.16710332,Holy Willie’s Robust Porter - Victoria Caledonian Brewery & Distillery,Holy Willie’s Robust Porter
1213,17397,Cash Only,Twin Sails Brewing,American Imperial IPA,10.3,85.1754072225242,Twin Sails Brewing,British Columbia,Canada,Rotating,0.08670664,0.19951954,0.18377662,0.13197415,0.17155157,0.19143453,0.08970827,0.13719928,0.1779835,0.058739673,0.07478866,0.22176234,0.038314633,0.17670652,0.16749443,0.091368824,0.10119497,0.077992894,0.07449383,0.11719964,0.09968748,0.08425561,0.21916394,0.100095764,0.22262144,0.1390229,0.1510359,0.08216565,0.20684066,0.20142366,0.09245881,0.15400338,0.20835306,0.09712114,0.10957707,0.21180227,0.22154331,0.1271709,0.06147325,0.061800636,0.13803124,0.10905537,0.10935264,0.021135047,0.034407284,0.15700851,0.088468134,0.20907344,0.08195047,0.121520326,Cash Only - Twin Sails Brewing,Cash Only
1214,77092,Salt Spring Porter,Salt Spring Island Ales,American Porter,5.5,81.0,Salt Spring Island Ales,British Columbia,Canada,Year-round,0.016518133,0.059915826,0.17341577,0.23089154,0.21123813,0.07571463,0.02052277,0.16565062,0.035242602,0.14191373,0.22942011,0.1421243,0.10966105,0.17461547,0.18296802,0.030884694,0.16026615,0.23626408,0.23987575,0.11503724,0.094275124,0.04397563,0.101084314,0.11993491,0.20441546,0.0023012473,0.05853156,0.103838734,0.09514359,0.069834016,0.21893331,0.15479559,0.12492055,0.051383723,0.048274428,0.22022691,0.051369626,0.118810125,0.18907747,0.0924306,0.077835195,0.23319528,0.024305549,0.048402663,0.19301347,0.09556231,0.0456106,0.1178864,0.20972295,0.18440844,Salt Spring Porter - Salt Spring Island Ales,Salt Spring Porter
1215,47580,Johnston Pilsner,Dockside Restaurant & Brewing Co.,Bohemian Pilsener,4.3,82.0,Dockside Restaurant & Brewing Co.,British Columbia,Canada,Summer,0.18805444,0.028692225,0.04733209,0.015437614,0.028058453,0.17048511,0.041112326,0.054322053,0.15671004,0.18030728,0.019427536,0.16862439,0.0666192,0.14763406,0.07676716,0.25757697,-0.0091666505,0.14995222,0.23947681,0.030408494,0.042700507,0.13321912,0.15447538,0.064582415,-0.011703662,0.18227102,0.031825077,0.017872507,0.13110282,0.20790428,0.035216343,0.09390816,0.23048171,0.1435137,0.11937112,0.21663879,0.23080415,0.2383941,0.036799144,0.09367703,0.12091256,0.24483961,0.19889568,0.13975716,0.032103933,0.006216046,0.17525804,0.09114407,0.23980571,0.14995901,Johnston Pilsner - Dockside Restaurant & Brewing Co.,Johnston Pilsner
1219,26386,Double Coat DIPA,Luppolo Brewing Company,American Imperial IPA,8.0,85.1754072225242,Luppolo Brewing Company,British Columbia,Canada,Rotating,0.19853926,0.04378661,0.03668103,0.23526701,0.16841644,0.082528606,0.18245234,0.062067147,0.1234073,0.19340268,0.06886369,0.23323059,0.06787013,0.11097748,0.18747967,0.14557505,0.14658871,0.1121991,0.076014765,0.08778076,0.050511673,0.03257843,0.1371434,0.19086172,0.16020164,0.1391983,0.107662685,0.034129307,0.108643316,0.19996664,0.24377447,0.21518397,0.012213934,0.15285218,0.22388159,0.101823315,0.17254499,0.14776592,0.11352933,0.06380616,0.14109235,0.20715138,0.016670855,0.07303571,0.13575625,0.07485663,0.17830247,0.08127756,0.16432957,0.11159402,Double Coat DIPA - Luppolo Brewing Company,Double Coat DIPA
1220,31487,Fat Tug IPA,Driftwood Brewery,American IPA,7.0,95.0,Driftwood Brewery,British Columbia,Canada,Year-round,0.07086961,0.21319164,0.07126874,0.17735496,0.112328015,0.13077535,0.083806895,0.05372384,0.12104399,0.13257588,0.12690462,0.103771344,0.20259742,0.07815652,0.10491657,0.14847295,0.07975272,0.12946574,0.19812782,0.1292221,0.21176897,0.08285093,0.18223327,0.18236993,0.090409055,0.19229883,0.07807441,0.081095226,0.1155286,0.14792128,0.22490335,0.066200964,0.09954801,0.09943676,0.18574362,0.07982394,0.13697724,0.07935404,0.15287888,0.21540314,0.22457546,0.06793612,0.15907718,0.22372092,0.11157423,0.06825152,0.2252913,0.079745576,0.077171765,0.15067282,Fat Tug IPA - Driftwood Brewery,Fat Tug IPA
1221,44514,ISA,Red Truck Beer Company Ltd.,American IPA,4.2,85.1754072225242,Red Truck Beer Company Ltd.,British Columbia,Canada,Spring,0.21942534,0.056911584,0.16192217,0.052046034,0.082447775,0.114483215,0.103712074,0.12530982,0.104443155,0.027972652,0.04621519,0.13517381,0.1796025,0.054870013,0.06544156,0.15204108,0.23294523,0.18927129,0.21198231,0.155299,0.080343075,0.21754146,0.22457986,0.2272929,0.06078876,0.16104813,0.051205304,0.059728153,0.03898939,0.2035265,0.218626,0.12851419,0.16063887,0.13941978,0.0456984,0.11824164,0.09124773,0.10963562,0.04125179,0.09563455,0.11816373,0.094251946,0.11078157,0.17830995,0.17953996,0.046610888,0.17631888,0.22878326,0.19510679,0.071682535,ISA - Red Truck Beer Company Ltd.,ISA
1222,44754,Imaginary Friend,Beere Brewing Company,American IPA,6.5,85.1754072225242,Beere Brewing Company,British Columbia,Canada,Rotating,0.15135361,0.18302825,0.1751034,0.20482457,0.006482784,0.16734765,0.041184723,0.090937644,0.21937059,0.12883316,0.012549432,0.013666094,0.06626837,0.17575821,0.014507684,0.21214004,0.01797897,0.16839844,0.15125984,0.148027,0.21443464,0.055216443,0.2177716,0.11220556,0.046154916,0.06724632,0.028639369,0.019700227,0.13900992,0.2062037,0.13428053,0.13862891,0.047972742,0.010673904,0.1022341,0.14194235,0.14061415,0.22715747,0.23482376,0.06727676,0.20354651,0.147326,0.1495151,0.13034634,0.07976533,0.19177708,0.13119763,0.1951243,0.098383196,0.15260367,Imaginary Friend - Beere Brewing Company,Imaginary Friend
1223,81996,"So Fresh, So Green, Green",R & B Brewing Co.,American IPA,6.4,85.1754072225242,R & B Brewing Co.,British Columbia,Canada,Fall,0.112015136,0.20955783,0.12660776,0.14783198,0.15792467,0.193681,0.21468438,0.095963486,0.12385013,0.10048013,0.04569304,0.21165171,0.1474052,0.10053302,0.0983554,0.10788707,0.1319641,0.17596781,0.15179177,0.20010822,0.04577731,0.07575604,0.09327625,0.19471765,0.08325403,0.20255864,0.09408963,0.1254912,0.16469416,0.20480138,0.097803645,0.09909235,0.19339293,0.17474294,0.15386929,0.03566233,0.091443405,0.15789697,0.12589215,0.12783727,0.1423038,0.1937534,0.12853873,0.09175907,0.15434815,0.112194285,0.08292301,0.07589536,0.09036208,0.19285774,"So Fresh, So Green, Green - R & B Brewing Co.","So Fresh, So Green, Green"
1224,86626,Super Simcco,Moody Ales,American IPA,7.2,85.1754072225242,Moody Ales,British Columbia,Canada,One-off,0.1309297,0.21173996,0.030172128,0.048161667,0.09481804,0.1394246,0.118571796,0.20594801,0.0989217,0.15200402,0.117281,0.16130944,0.053395204,0.07510964,0.10788009,0.11129948,0.15850537,0.13679478,0.053436264,0.04026852,0.014287039,0.062888324,0.11639676,0.095618375,0.24218953,0.12996472,0.08726129,0.23907396,0.066596285,0.21805751,0.08132247,0.20156614,0.23768091,0.051319245,0.1003158,0.07826155,0.18075018,0.14454342,0.19145742,0.07674753,0.19500205,0.045641534,0.22720727,0.12208603,0.16195334,0.09743781,0.08497618,0.21499506,0.234056,0.08937584,Super Simcco - Moody Ales,Super Simcco
1225,39138,Harvest Fresh IPA,Mount Arrowsmith Brewing Company,American IPA,6.5,85.1754072225242,Mount Arrowsmith Brewing Company,British Columbia,Canada,Fall,0.19518559,0.15190883,0.044046298,0.11490725,0.0566125,0.20403469,0.23699665,0.12725827,0.026567435,0.07920843,0.047486704,0.03354569,0.030260833,0.012588109,0.1629794,-0.014752172,0.12361862,0.14750217,0.13352911,0.17244495,0.2687739,0.24314508,0.22572705,0.15188718,0.04268097,0.03525951,0.04980116,0.18840921,0.11881904,0.074341625,0.11131972,0.034850154,0.06765164,0.02664643,0.13999994,0.12552783,0.21346864,0.23183042,0.17304286,0.068648085,0.024173107,0.033777826,0.08647216,0.24056035,0.15290208,0.09910293,0.1385704,0.117118075,0.2504413,0.18293014,Harvest Fresh IPA - Mount Arrowsmith Brewing Company,Harvest Fresh IPA
1226,38001,Growhop Series - Citra IPA,Phillips Brewing Company,American IPA,6.5,85.1754072225242,Phillips Brewing Company,British Columbia,Canada,Rotating,0.017101984,0.14994879,0.032486934,0.2046497,0.04230593,0.18312731,0.013567678,0.19499652,0.16958286,0.054221682,0.2090779,0.09659865,0.1397864,0.2164266,0.035829265,0.1511215,0.111094184,0.20459157,0.079073146,0.10556972,0.21418396,0.17583117,0.21199204,0.1070862,0.10530915,0.19485733,0.15967149,0.1819257,0.06715359,0.06721835,0.008688082,0.1344227,0.114414185,0.20466019,0.07305188,0.17677897,0.023405923,0.13457707,0.2109873,0.008727609,0.19225658,0.1751072,0.013228968,0.13021375,0.17610468,0.19351137,0.031364355,0.09753925,0.14145102,0.08573826,Growhop Series - Citra IPA - Phillips Brewing Company,Growhop Series - Citra IPA
1227,23005,Cyclhops Galaxy IPA,Strange Fellows Brewing,American IPA,6.2,85.1754072225242,Strange Fellows Brewing,British Columbia,Canada,Fall,0.11392095,0.074659064,0.12155864,0.08461145,0.08328097,0.08433747,0.15158889,0.10752916,0.11603592,0.12915963,0.19484927,0.1515769,0.19628201,0.16337416,0.10151487,0.103233315,0.21127893,0.14003395,0.11906413,0.15747142,0.20530485,0.10149361,0.08033557,0.080652095,0.12578794,0.0682297,0.119444974,0.108625315,0.18298806,0.18656549,0.09850425,0.14542912,0.17791699,0.074406825,0.13027807,0.15628687,0.22345866,0.09643491,0.09590726,0.17551231,0.17119026,0.18874493,0.191772,0.15466759,0.07212863,0.22010036,0.16672581,0.09204737,0.08751314,0.13529196,Cyclhops Galaxy IPA - Strange Fellows Brewing,Cyclhops Galaxy IPA
1228,63881,Old Hand Coffee IPA,Ravens Brewing Company,American IPA,6.0,85.1754072225242,Ravens Brewing Company,British Columbia,Canada,Spring,0.14616916,0.05137437,0.036118247,0.049264383,0.12965156,0.0010343412,0.19457118,0.17699458,0.15245132,0.097166725,0.1745695,0.029226828,0.25042012,0.079312675,0.22605339,0.13238938,0.036346607,0.039597586,0.093095705,0.22564596,0.12346496,0.19400169,0.056760803,0.21907948,0.22599147,0.13520843,0.09288689,0.12992442,0.10554014,0.204551,0.22000629,0.05417549,0.11280349,0.083402924,0.11623044,0.11302545,0.23257022,0.009263263,0.09489363,0.047307763,0.052087665,0.13319531,0.17548296,0.18875626,0.14729205,0.16322942,0.22960468,0.0117420275,0.11214944,0.082749195,Old Hand Coffee IPA - Ravens Brewing Company,Old Hand Coffee IPA
1229,92137,Triple Berry Milkshake IPA,Russell Brewing Company,American IPA,6.0,85.1754072225242,Russell Brewing Company,British Columbia,Canada,Spring,0.10265206,0.072367296,0.18987387,0.12253411,0.048532467,0.1959454,0.07241116,0.082385145,0.018916668,-0.018090336,0.09529319,0.23286234,0.17658737,0.20200652,0.15843688,0.10946497,0.13710701,0.032504052,0.05212537,0.14643238,0.22998579,0.07456778,0.17268021,0.2696377,0.10850828,0.15304649,0.07291466,0.06813621,0.17895272,0.17354952,0.16559726,0.043357853,0.1662482,0.13609286,0.1461679,0.11978264,0.09503776,0.14447026,0.123799704,0.022566386,0.2042427,0.1287001,0.19856115,0.22950396,0.106307894,0.1432465,0.07119662,0.018021572,0.20738925,0.086631835,Triple Berry Milkshake IPA - Russell Brewing Company,Triple Berry Milkshake IPA
1230,46211,Invisible No Coast IPA,Powell Street Craft Brewery,American IPA,5.7,85.1754072225242,Powell Street Craft Brewery,British Columbia,Canada,Summer,0.02256158,0.19680543,0.075507045,0.21513921,0.06449862,0.19415857,0.097587556,0.23707038,0.080677874,0.11464171,0.18799168,0.16915661,0.04362962,0.030256368,0.04511814,0.14526008,0.050724395,0.023581397,0.051683128,0.146474,0.041152086,0.2664098,0.22772524,0.14727639,0.051931642,0.105262145,0.15804872,0.014255251,0.106860794,0.21331273,0.144165,0.17672783,0.044121664,0.23477095,0.020276869,0.23534298,0.1720816,0.0890113,0.08287895,0.038832728,0.052310202,0.18874544,0.08131162,0.016563717,0.032876838,0.22389783,0.17415853,0.17485206,0.20503134,0.10992848,Invisible No Coast IPA - Powell Street Craft Brewery,Invisible No Coast IPA
1231,16390,Cactus Club IPA,Russell Brewing Company,American IPA,6.5,85.1754072225242,Russell Brewing Company,British Columbia,Canada,Year-round,0.14584108,0.08391847,0.0294478,0.023458872,0.22448328,0.15910119,0.101313874,0.06536461,0.2118295,0.19792762,0.075101376,0.1998267,0.056249358,0.09596658,0.107926354,0.05142431,0.11293579,0.21407966,0.042210046,0.042604476,0.11824003,0.19395784,0.15514864,0.22414371,0.16721557,0.09622094,0.2234184,0.15143968,0.100432165,0.1577096,0.23199353,0.092585124,0.10428402,0.12931596,0.13079557,0.07927304,0.12919192,0.08306235,0.11003516,0.07802129,0.22641195,0.061303377,0.10838034,0.07453919,0.21341883,0.23588668,0.1518029,0.052066725,0.09620923,0.16410428,Cactus Club IPA - Russell Brewing Company,Cactus Club IPA
1232,51485,Laser Illusions,Boombox Brewing Company,American IPA,7.0,85.1754072225242,Boombox Brewing Company,British Columbia,Canada,One-off,0.122518115,0.10219222,0.23313503,0.1214774,0.038626086,0.10075119,0.079228304,0.09774742,0.06196813,0.09673838,0.21299411,0.16413869,0.101690255,0.071185775,0.17485079,0.14449117,0.041255143,0.12141672,0.11109256,0.07496057,0.22246747,0.20277958,0.20174031,0.19029388,0.09059624,0.074954756,0.08206323,0.21205696,0.21448222,0.108978495,0.15793395,0.16483614,0.05496311,0.18271418,0.24915764,0.14787564,0.19764312,0.08811997,0.0766054,0.10931006,0.20442136,0.03271892,0.030307239,0.14251804,0.12420439,0.21057117,0.1391018,0.10669888,0.08923279,0.024501503,Laser Illusions - Boombox Brewing Company,Laser Illusions
1233,10040,Big Sexy Funk,Strathcona Beer Company,American IPA,5.5,85.1754072225242,Strathcona Beer Company,British Columbia,Canada,Year-round,0.13212623,0.17370827,0.10478192,0.054937843,0.06366564,0.070483886,0.13853602,0.15428631,0.20037812,0.12833798,0.1081872,0.1570792,0.03224814,0.18338928,0.15446642,0.06362007,0.20418158,0.04875617,0.23440298,0.21936785,0.104612574,0.20575799,0.15704958,0.12127157,0.124878205,0.1861915,0.08652068,0.19023353,0.20388901,0.10665527,0.031694975,0.104151,0.22441785,0.2218065,0.035139374,0.060423836,0.14482193,0.18058638,0.15116383,0.05352271,0.13154064,0.04364851,0.07472769,0.05353171,0.1513462,0.14701876,0.1472659,0.20894499,0.05666997,0.0881531,Big Sexy Funk - Strathcona Beer Company,Big Sexy Funk
1234,39522,Hazy Amarillo IPA - Single Hop Series 2019,Persephone Brewing,American IPA,6.5,85.1754072225242,Persephone Brewing,British Columbia,Canada,One-off,0.099852465,0.24496596,0.09588252,0.01569929,0.024591768,0.14515612,0.09142412,0.094904386,0.18078408,0.08667569,0.04138273,0.10049821,0.16170743,0.15097086,0.16000572,0.084192485,0.055447705,0.13049322,0.08191279,0.16360128,0.07148693,0.24395049,0.14457677,0.061786,0.094120204,0.24587792,0.04478822,0.03403792,0.098841935,0.22595735,0.043832857,0.24531104,0.24612439,0.19876735,0.052550595,0.03318954,0.10710652,0.20604667,0.2314643,0.13589858,0.03611303,0.23777732,0.16771561,0.07861746,0.087946974,0.033018325,0.10286204,0.19917823,0.15984505,0.05364286,Hazy Amarillo IPA - Single Hop Series 2019 - Persephone Brewing,Hazy Amarillo IPA - Single Hop Series 2019
1235,91316,Top Knot IPA,Mission Springs Brewing Company,American IPA,6.5,85.1754072225242,Mission Springs Brewing Company,British Columbia,Canada,Rotating,0.10764424,0.2027312,0.06411445,0.08394852,0.11637223,0.21193142,0.11732882,0.20466162,0.057698414,0.15172626,0.08745857,0.1443172,0.08999962,0.14295934,0.057243284,0.10173601,0.16005304,0.17547356,0.13415009,0.21165127,0.013296619,0.20814246,0.12903799,0.1389235,0.08583372,0.116131596,0.18813296,0.19703473,0.18557222,0.084777184,0.08380877,0.14627364,0.07307017,0.20026767,0.07310747,0.16977262,0.11357883,0.12523435,0.124594636,0.18128031,0.12340382,0.14401737,0.10776251,0.18594183,0.18158802,0.059776906,0.08612451,0.13508953,0.19709362,0.14658698,Top Knot IPA - Mission Springs Brewing Company,Top Knot IPA
1236,6151,BC Bud,Marten Brewpub & Grill,American IPA,6.1,85.1754072225242,Marten Brewpub & Grill,British Columbia,Canada,Year-round,0.23641618,0.20270069,0.034623515,0.053100027,0.13169123,0.13961828,0.19229239,0.096320644,0.20276046,0.16809188,0.116390966,0.15191047,0.021854434,0.0684858,0.24286388,0.21727936,0.08916375,0.056339834,0.028523846,0.06611972,0.04541114,0.17509644,0.061396882,0.08687536,0.1914693,0.12078733,0.15826353,0.14914286,0.0638444,0.22903194,0.2416835,0.075605914,0.05915444,0.1353185,0.109365314,0.13976362,0.056412704,0.15103923,0.07259957,0.052392296,0.15469195,0.056210067,0.25904185,0.14772,0.06994216,0.06523991,0.19573374,0.11867247,0.1375781,0.18765117,BC Bud - Marten Brewpub & Grill,BC Bud
1237,42649,Hopinionated IPA,Off The Rail Brewing Company,American IPA,5.2,85.1754072225242,Off The Rail Brewing Company,British Columbia,Canada,Rotating,0.13253555,0.07434189,0.058308657,0.07127306,0.08118493,0.13535999,0.088625245,0.16314808,0.15497078,0.09912983,0.07417552,0.15575273,0.11393881,0.19847557,0.12972872,0.07936826,0.21601903,0.08480161,0.21250756,0.1865849,0.13156897,0.20629743,0.17194958,0.1463363,0.18776934,0.16757928,0.079121724,0.14649397,0.13050663,0.08236661,0.06854034,0.11410977,0.12328486,0.14032716,0.13181214,0.21876892,0.092954375,0.13051008,0.093144454,0.20925087,0.14797339,0.100272104,0.15099692,0.12710556,0.16827449,0.17530802,0.07012442,0.17914985,0.14795001,0.15982386,Hopinionated IPA - Off The Rail Brewing Company,Hopinionated IPA
1238,44195,IPA,CANOE Brewpub,American IPA,6.5,85.1754072225242,CANOE Brewpub,British Columbia,Canada,Rotating,0.06742501,0.1213716,0.06594193,0.013599428,0.19231215,-0.019598221,0.08404448,-0.034627166,0.07687983,0.065484725,0.23763698,0.16835526,0.21627036,0.19763274,0.038257,0.025150375,0.2775077,0.12234916,-0.0060882964,0.049732015,0.11235708,0.012215555,0.26457956,0.049470898,0.118217215,0.0085638715,0.09358296,-0.0064436295,0.23559211,0.16250126,0.20822223,0.041012947,0.088455126,0.21819603,-0.044463508,0.20023602,0.10970489,0.10696815,0.10708853,0.07786881,0.25244895,0.059872564,0.12481109,0.30233157,0.24345703,0.16356346,0.078447655,0.023696745,0.016781544,0.11079068,IPA - CANOE Brewpub,IPA
1239,91485,Towers & Trains,Steel & Oak Brewing Co.,American IPA,6.2,85.1754072225242,Steel & Oak Brewing Co.,British Columbia,Canada,Rotating,0.16296527,0.18844421,0.050948996,0.091873005,0.16830233,0.108978495,0.045089174,0.16438067,0.15049288,0.07059909,0.032293797,0.1363166,0.15689003,0.20378006,0.18747321,0.09015882,0.038020097,0.15095934,0.17017591,0.13070956,0.13080242,0.19527908,0.150624,0.21292451,0.11567831,0.12836832,0.19797133,0.065365635,0.15567325,0.13948748,0.06899626,0.055018283,0.21762228,0.18429558,0.08525013,0.12937623,0.16322666,0.17105013,0.073918946,0.05471155,0.17511462,0.14371379,0.17788118,0.16058767,0.10529479,0.0718971,0.07646132,0.19918697,0.05802694,0.19756675,Towers & Trains - Steel & Oak Brewing Co.,Towers & Trains
